x,y,z
-1.44,-1.84,5.4592
-1.4,-1.84,5.3456
-1.3599999999999999,-1.84,5.2352
-1.3199999999999998,-1.84,5.128
-1.28,-1.84,5.024
-1.24,-1.84,4.9232000000000005
-1.2,-1.84,4.8256
-1.1600000000000001,-1.84,4.7312
-1.12,-1.84,4.640000000000001
-1.08,-1.84,4.5520000000000005
-1.04,-1.84,4.4672
-1.0,-1.84,4.3856
-0.96,-1.84,4.3072
-0.9199999999999999,-1.84,4.232
-0.8799999999999999,-1.84,4.16
-0.8400000000000001,-1.84,4.091200000000001
-0.8,-1.84,4.025600000000001
-0.76,-1.84,3.9632
-0.72,-1.84,3.904
-0.6799999999999999,-1.84,3.848
-0.6399999999999999,-1.84,3.7952
-0.5999999999999999,-1.84,3.7456
-0.56,-1.84,3.6992000000000003
-0.52,-1.84,3.656
-0.48,-1.84,3.616
-0.43999999999999995,-1.84,3.5792
-0.3999999999999999,-1.84,3.5456000000000003
-0.3599999999999999,-1.84,3.5152
-0.32000000000000006,-1.84,3.4880000000000004
-0.28,-1.84,3.464
-0.24,-1.84,3.4432
-0.19999999999999996,-1.84,3.4256
-0.15999999999999992,-1.84,3.4112
-0.11999999999999988,-1.84,3.4000000000000004
-0.08000000000000007,-1.84,3.3920000000000003
-0.040000000000000036,-1.84,3.3872
0.0,-1.84,3.3856
0.040000000000000036,-1.84,3.3872
0.08000000000000007,-1.84,3.3920000000000003
0.1200000000000001,-1.84,3.4000000000000004
0.16000000000000014,-1.84,3.4112
0.20000000000000018,-1.84,3.4256
0.2400000000000002,-1.84,3.4432000000000005
0.28000000000000025,-1.84,3.4640000000000004
0.31999999999999984,-1.84,3.488
0.3599999999999999,-1.84,3.5152
0.3999999999999999,-1.84,3.5456000000000003
0.43999999999999995,-1.84,3.5792
0.48,-1.84,3.616
0.52,-1.84,3.656
0.56,-1.84,3.6992000000000003
0.6000000000000001,-1.84,3.7456000000000005
0.6400000000000001,-1.84,3.7952000000000004
0.6800000000000002,-1.84,3.8480000000000003
0.7200000000000002,-1.84,3.9040000000000004
0.7600000000000002,-1.84,3.9632000000000005
0.8000000000000003,-1.84,4.025600000000001
0.8399999999999999,-1.84,4.0912
0.8799999999999999,-1.84,4.16
0.9199999999999999,-1.84,4.232
0.96,-1.84,4.3072
1.0,-1.84,4.3856
1.04,-1.84,4.4672
1.08,-1.84,4.5520000000000005
1.12,-1.84,4.640000000000001
1.1600000000000001,-1.84,4.7312
1.2000000000000002,-1.84,4.8256000000000006
1.2400000000000002,-1.84,4.9232000000000005
1.2800000000000002,-1.84,5.024000000000001
1.3200000000000003,-1.84,5.128000000000001
1.3599999999999999,-1.84,5.2352
1.4,-1.84,5.3456
1.44,-1.84,5.4592
1.48,-1.84,5.5760000000000005
1.52,-1.84,5.696
1.56,-1.84,5.8192
1.6,-1.84,5.945600000000001
1.6400000000000001,-1.84,6.075200000000001
1.6800000000000002,-1.84,6.208
1.7200000000000002,-1.84,6.344000000000001
1.7600000000000002,-1.84,6.483200000000001
1.8000000000000003,-1.84,6.625600000000001
1.8399999999999999,-1.84,6.771199999999999
1.88,-1.84,6.92
1.92,-1.84,7.072
1.96,-1.84,7.2272
2.0,-1.84,7.3856
-2.0,-1.8,7.24
-1.96,-1.8,7.0816
-1.92,-1.8,6.9264
-1.88,-1.8,6.7744
-1.84,-1.8,6.6256
-1.8,-1.8,6.48
-1.76,-1.8,6.3376
-1.72,-1.8,6.1983999999999995
-1.68,-1.8,6.0624
-1.6400000000000001,-1.8,5.929600000000001
-1.6,-1.8,5.800000000000001
-1.56,-1.8,5.6736
-1.52,-1.8,5.5504
-1.48,-1.8,5.430400000000001
-1.44,-1.8,5.3136
-1.4,-1.8,5.2
-1.3599999999999999,-1.8,5.0896
-1.3199999999999998,-1.8,4.9824
-1.28,-1.8,4.8784
-1.24,-1.8,4.7776000000000005
-1.2,-1.8,4.68
-1.1600000000000001,-1.8,4.5856
-1.12,-1.8,4.494400000000001
-1.08,-1.8,4.4064000000000005
-1.04,-1.8,4.3216
-1.0,-1.8,4.24
-0.96,-1.8,4.1616
-0.9199999999999999,-1.8,4.0864
-0.8799999999999999,-1.8,4.0144
-0.8400000000000001,-1.8,3.9456
-0.8,-1.8,3.8800000000000003
-0.76,-1.8,3.8176
-0.72,-1.8,3.7584
-0.6799999999999999,-1.8,3.7024
-0.6399999999999999,-1.8,3.6496
-0.5999999999999999,-1.8,3.6
-0.56,-1.8,3.5536000000000003
-0.52,-1.8,3.5104
-0.48,-1.8,3.4704
-0.43999999999999995,-1.8,3.4336
-0.3999999999999999,-1.8,3.4000000000000004
-0.3599999999999999,-1.8,3.3696
-0.32000000000000006,-1.8,3.3424000000000005
-0.28,-1.8,3.3184
-0.24,-1.8,3.2976
-0.19999999999999996,-1.8,3.2800000000000002
-0.15999999999999992,-1.8,3.2656
-0.11999999999999988,-1.8,3.2544000000000004
-0.08000000000000007,-1.8,3.2464000000000004
-0.040000000000000036,-1.8,3.2416
0.0,-1.8,3.24
0.040000000000000036,-1.8,3.2416
0.08000000000000007,-1.8,3.2464000000000004
0.1200000000000001,-1.8,3.2544000000000004
0.16000000000000014,-1.8,3.2656
0.20000000000000018,-1.8,3.2800000000000002
0.2400000000000002,-1.8,3.2976000000000005
0.28000000000000025,-1.8,3.3184000000000005
0.31999999999999984,-1.8,3.3424
0.3599999999999999,-1.8,3.3696
0.3999999999999999,-1.8,3.4000000000000004
0.43999999999999995,-1.8,3.4336
0.48,-1.8,3.4704
0.52,-1.8,3.5104
0.56,-1.8,3.5536000000000003
0.6000000000000001,-1.8,3.6000000000000005
0.6400000000000001,-1.8,3.6496000000000004
0.6800000000000002,-1.8,3.7024000000000004
0.7200000000000002,-1.8,3.7584000000000004
0.7600000000000002,-1.8,3.8176000000000005
0.8000000000000003,-1.8,3.880000000000001
0.8399999999999999,-1.8,3.9455999999999998
0.8799999999999999,-1.8,4.0144
0.9199999999999999,-1.8,4.0864
0.96,-1.8,4.1616
1.0,-1.8,4.24
1.04,-1.8,4.3216
1.08,-1.8,4.4064000000000005
1.12,-1.8,4.494400000000001
1.1600000000000001,-1.8,4.5856
1.2000000000000002,-1.8,4.680000000000001
1.2400000000000002,-1.8,4.7776000000000005
1.2800000000000002,-1.8,4.878400000000001
1.3200000000000003,-1.8,4.982400000000001
1.3599999999999999,-1.8,5.0896
1.4,-1.8,5.2
1.44,-1.8,5.3136
1.48,-1.8,5.430400000000001
1.52,-1.8,5.5504
1.56,-1.8,5.6736
1.6,-1.8,5.800000000000001
1.6400000000000001,-1.8,5.929600000000001
1.6800000000000002,-1.8,6.0624
1.7200000000000002,-1.8,6.198400000000001
1.7600000000000002,-1.8,6.337600000000001
1.8000000000000003,-1.8,6.480000000000001
1.8399999999999999,-1.8,6.6255999999999995
1.88,-1.8,6.7744
1.92,-1.8,6.9264
1.96,-1.8,7.0816
2.0,-1.8,7.24
-2.0,-1.76,7.0976
-1.96,-1.76,6.9392
-1.92,-1.76,6.784
-1.88,-1.76,6.632
-1.84,-1.76,6.4832
-1.8,-1.76,6.3376
-1.76,-1.76,6.1952
-1.72,-1.76,6.055999999999999
-1.68,-1.76,5.92
-1.6400000000000001,-1.76,5.7872
-1.6,-1.76,5.6576
-1.56,-1.76,5.5312
-1.52,-1.76,5.4079999999999995
-1.48,-1.76,5.288
-1.44,-1.76,5.1712
-1.4,-1.76,5.0576
-1.3599999999999999,-1.76,4.9472
-1.3199999999999998,-1.76,4.84
-1.28,-1.76,4.736
-1.24,-1.76,4.6352
-1.2,-1.76,4.537599999999999
-1.1600000000000001,-1.76,4.4432
-1.12,-1.76,4.352
-1.08,-1.76,4.264
-1.04,-1.76,4.1792
-1.0,-1.76,4.0976
-0.96,-1.76,4.0192
-0.9199999999999999,-1.76,3.944
-0.8799999999999999,-1.76,3.872
-0.8400000000000001,-1.76,3.8032
-0.8,-1.76,3.7376
-0.76,-1.76,3.6752
-0.72,-1.76,3.6159999999999997
-0.6799999999999999,-1.76,3.5599999999999996
-0.6399999999999999,-1.76,3.5071999999999997
-0.5999999999999999,-1.76,3.4576
-0.56,-1.76,3.4112
-0.52,-1.76,3.368
-0.48,-1.76,3.328
-0.43999999999999995,-1.76,3.2912
-0.3999999999999999,-1.76,3.2576
-0.3599999999999999,-1.76,3.2272
-0.32000000000000006,-1.76,3.2
-0.28,-1.76,3.1759999999999997
-0.24,-1.76,3.1552
-0.19999999999999996,-1.76,3.1376
-0.15999999999999992,-1.76,3.1231999999999998
-0.11999999999999988,-1.76,3.112
-0.08000000000000007,-1.76,3.104
-0.040000000000000036,-1.76,3.0991999999999997
0.0,-1.76,3.0976
0.040000000000000036,-1.76,3.0991999999999997
0.08000000000000007,-1.76,3.104
0.1200000000000001,-1.76,3.112
0.16000000000000014,-1.76,3.1231999999999998
0.20000000000000018,-1.76,3.1376
0.2400000000000002,-1.76,3.1552000000000002
0.28000000000000025,-1.76,3.176
0.31999999999999984,-1.76,3.1999999999999997
0.3599999999999999,-1.76,3.2272
0.3999999999999999,-1.76,3.2576
0.43999999999999995,-1.76,3.2912
0.48,-1.76,3.328
0.52,-1.76,3.368
0.56,-1.76,3.4112
0.6000000000000001,-1.76,3.4576000000000002
0.6400000000000001,-1.76,3.5072
0.6800000000000002,-1.76,3.56
0.7200000000000002,-1.76,3.616
0.7600000000000002,-1.76,3.6752000000000002
0.8000000000000003,-1.76,3.7376000000000005
0.8399999999999999,-1.76,3.8031999999999995
0.8799999999999999,-1.76,3.872
0.9199999999999999,-1.76,3.944
0.96,-1.76,4.0192
1.0,-1.76,4.0976
1.04,-1.76,4.1792
1.08,-1.76,4.264
1.12,-1.76,4.352
1.1600000000000001,-1.76,4.4432
1.2000000000000002,-1.76,4.5376
1.2400000000000002,-1.76,4.6352
1.2800000000000002,-1.76,4.736000000000001
1.3200000000000003,-1.76,4.840000000000001
1.3599999999999999,-1.76,4.9472
1.4,-1.76,5.0576
1.44,-1.76,5.1712
1.48,-1.76,5.288
1.52,-1.76,5.4079999999999995
1.56,-1.76,5.5312
1.6,-1.76,5.6576
1.6400000000000001,-1.76,5.7872
1.6800000000000002,-1.76,5.92
1.7200000000000002,-1.76,6.056000000000001
1.7600000000000002,-1.76,6.195200000000001
1.8000000000000003,-1.76,6.337600000000001
1.8399999999999999,-1.76,6.483199999999999
1.88,-1.76,6.632
1.92,-1.76,6.784
1.96,-1.76,6.9392
2.0,-1.76,7.0976
-2.0,-1.72,6.958399999999999
-1.96,-1.72,6.799999999999999
-1.92,-1.72,6.6448
-1.88,-1.72,6.492799999999999
-1.84,-1.72,6.343999999999999
-1.8,-1.72,6.1983999999999995
-1.76,-1.72,6.055999999999999
-1.72,-1.72,5.916799999999999
-1.68,-1.72,5.780799999999999
-1.6400000000000001,-1.72,5.648
-1.6,-1.72,5.5184
-1.56,-1.72,5.3919999999999995
-1.52,-1.72,5.2688
-1.48,-1.72,5.1488
-1.44,-1.72,5.032
-1.4,-1.72,4.918399999999999
-1.3599999999999999,-1.72,4.808
-1.3199999999999998,-1.72,4.700799999999999
-1.28,-1.72,4.5968
-1.24,-1.72,4.4959999999999996
-1.2,-1.72,4.3984
-1.1600000000000001,-1.72,4.304
-1.12,-1.72,4.2128
-1.08,-1.72,4.1248
-1.04,-1.72,4.04
-1.0,-1.72,3.9583999999999997
-0.96,-1.72,3.88
-0.9199999999999999,-1.72,3.8047999999999993
-0.8799999999999999,-1.72,3.7327999999999997
-0.8400000000000001,-1.72,3.6639999999999997
-0.8,-1.72,3.5984
-0.76,-1.72,3.5359999999999996
-0.72,-1.72,3.4768
-0.6799999999999999,-1.72,3.4208
-0.6399999999999999,-1.72,3.3679999999999994
-0.5999999999999999,-1.72,3.3183999999999996
-0.56,-1.72,3.272
-0.52,-1.72,3.2287999999999997
-0.48,-1.72,3.1887999999999996
-0.43999999999999995,-1.72,3.1519999999999997
-0.3999999999999999,-1.72,3.1183999999999994
-0.3599999999999999,-1.72,3.0879999999999996
-0.32000000000000006,-1.72,3.0607999999999995
-0.28,-1.72,3.0367999999999995
-0.24,-1.72,3.0159999999999996
-0.19999999999999996,-1.72,2.9983999999999997
-0.15999999999999992,-1.72,2.9839999999999995
-0.11999999999999988,-1.72,2.9728
-0.08000000000000007,-1.72,2.9648
-0.040000000000000036,-1.72,2.9599999999999995
0.0,-1.72,2.9583999999999997
0.040000000000000036,-1.72,2.9599999999999995
0.08000000000000007,-1.72,2.9648
0.1200000000000001,-1.72,2.9728
0.16000000000000014,-1.72,2.9839999999999995
0.20000000000000018,-1.72,2.9983999999999997
0.2400000000000002,-1.72,3.016
0.28000000000000025,-1.72,3.0368
0.31999999999999984,-1.72,3.0607999999999995
0.3599999999999999,-1.72,3.0879999999999996
0.3999999999999999,-1.72,3.1183999999999994
0.43999999999999995,-1.72,3.1519999999999997
0.48,-1.72,3.1887999999999996
0.52,-1.72,3.2287999999999997
0.56,-1.72,3.272
0.6000000000000001,-1.72,3.3183999999999996
0.6400000000000001,-1.72,3.368
0.6800000000000002,-1.72,3.4208
0.7200000000000002,-1.72,3.4768
